seq,name/first,name/last,age,street,city,state,zip,dollar,pick,date
16046,Lucy,Phelps,45,Ukezef Drive,Oremape,CA,47111,$8150.15,BLUE,03/05/1940
16047,Carolyn,Bell,21,Rimfev Drive,Apeirilim,OK,19765,$6891.30,WHITE,10/17/1971
16048,Olive,Gross,34,Veefa Turnpike,Kocati,MT,32112,$4113.27,BLUE,03/07/1965
16049,Jacob,Maldonado,56,Tigrof Turnpike,Idukilcah,LA,35304,$6449.43,YELLOW,11/21/2023
16050,Connor,Fox,31,Vipo Terrace,Luinzu,MS,38786,$2538.26,YELLOW,12/07/2029
16051,Dale,Weaver,65,Sepov Avenue,Zugsohsus,WA,90643,$3432.82,BLUE,04/23/1944
16052,Micheal,Ortega,27,Kejfa Highway,Kuhzapin,VA,10094,$8462.35,RED,09/22/2049
16053,Josie,Love,24,Itpa Trail,Vecigvin,NE,50536,$4428.25,RED,01/24/1922
16054,Susan,Patterson,40,Mezu Avenue,Sihoit,TX,22192,$5330.67,WHITE,11/14/1944
16055,Alma,Silva,24,Obaz Key,Wopbamo,HI,40480,$9868.99,WHITE,07/20/1924
16056,Bruce,Young,51,Niju Manor,Fitedo,LA,30084,$5417.29,WHITE,06/11/2042
16057,Lloyd,Robbins,24,Hutre Park,Hawzadpig,TX,59753,$2618.36,BLUE,09/07/1994
16058,Timothy,Alvarado,30,Gaut Glen,Gaorani,DE,35238,$2742.77,BLUE,01/08/2062
16059,Jackson,French,55,Goje View,Vokhewoz,NE,48083,$8373.53,RED,12/18/1922
16060,Isabella,Richardson,55,Nommo Loop,Hezancot,IA,03285,$7101.56,BLUE,04/30/1980
16061,Herbert,Beck,50,Gimcij Mill,Viivine,IA,39240,$4554.48,GREEN,03/14/1970
16062,Max,Burton,39,Opivup Way,Famacnas,OK,39546,$3728.60,RED,11/19/1903
16063,Jayden,Ballard,56,Jownuz Place,Tuhowwiw,CO,60492,$8121.44,GREEN,03/18/1993
16064,Brent,Rogers,34,Alsu Trail,Gudzevte,RI,17457,$1094.60,GREEN,11/12/1998
16065,Harry,Waters,40,Lece Highway,Oshijun,RI,07244,$3550.84,GREEN,11/14/1974
16066,Herbert,Howard,37,Tewku View,Cizzudav,AL,33849,$8083.84,BLUE,07/29/2004
16067,Adelaide,Burns,18,Cowo Boulevard,Jovwovuv,MT,44679,$9406.92,WHITE,06/02/1919
16068,Jesus,Roy,29,Dila Lane,Emasvo,NJ,61508,$3370.94,YELLOW,08/19/1923
16069,Isaac,Ford,31,Fubtum Glen,Atcoge,ND,13996,$9806.82,YELLOW,09/16/1970
16070,Nannie,Davidson,27,Esahiz Place,Jamunlam,IL,23464,$3909.69,WHITE,12/26/2012
16071,Celia,Hanson,65,Ewro Center,Vabokfi,CO,49243,$3229.22,GREEN,05/15/2038
16072,Melvin,Smith,30,Nuzil Square,Muluzdim,MT,47223,$9023.59,YELLOW,09/07/2023
16073,Lloyd,Harrington,23,Adda Glen,Egajgud,NH,70087,$1495.88,WHITE,01/09/2060
16074,Alvin,Ferguson,65,Jodgo Ridge,Ijomada,WA,91916,$4452.46,GREEN,04/13/1988
16075,Madge,Rodgers,53,Kohav Terrace,Navofik,UT,58600,$8290.87,RED,02/27/1974
16076,Lina,Sutton,37,Tujsuj Ridge,Pogugkoc,SC,01941,$3892.69,RED,05/03/2035
16077,Donald,Wood,52,Tifu Plaza,Ahkoohu,NV,85041,$2642.15,GREEN,09/06/1948
16078,Allen,Jones,32,Pimog Loop,Wucposke,VA,92322,$1691.03,YELLOW,10/20/1909
16079,Jorge,Valdez,37,Hiha Place,Gizugcow,NM,92177,$3385.44,BLUE,04/22/1952
16080,Chad,Henderson,44,Lahrej Highway,Socawos,KS,87269,$9654.49,GREEN,11/17/2029
16081,Helen,McBride,44,Moveh Avenue,Povwiviz,VA,03801,$633.73,YELLOW,08/31/1902
16082,Eugene,Johnston,36,Vunja Road,Cegonawu,UT,25864,$5816.45,WHITE,04/19/2029
16083,Julia,Sharp,19,Bode Avenue,Idikiva,NM,18884,$9693.45,WHITE,09/30/2051
16084,Ricky,Goodwin,24,Ovepij Terrace,Sudupsa,SC,44314,$8519.98,GREEN,09/08/2033
16085,Bryan,Martinez,37,Hafop Court,Buadika,IA,40246,$9469.06,BLUE,04/28/2026
16086,Jon,Hart,41,Fali Turnpike,Puliteg,OK,48111,$5188.48,BLUE,06/07/1944
16087,Mittie,Russell,50,Honug Circle,Zisuzfu,CA,16056,$599.79,WHITE,01/20/1926
16088,Martha,Castillo,59,Enute Place,Harezwa,CT,44196,$2667.51,GREEN,07/19/1928
16089,Mamie,Long,22,Laskav View,Savigre,PA,14772,$4828.27,YELLOW,03/19/1973
16090,Travis,Cole,31,Botu Mill,Necsemuv,FL,22591,$6859.77,GREEN,02/23/1985
16091,Addie,Guerrero,65,Ukunev Heights,Ofurove,MS,92737,$888.50,GREEN,05/25/1942
16092,Anne,Walton,57,Lollit Drive,Fejdedu,MI,45067,$7195.47,GREEN,11/06/2053
16093,Jared,Thomas,52,Nitmoj Manor,Atbuwer,OK,70936,$949.91,RED,09/15/1960
16094,Susie,Sutton,51,Meag Square,Zenucasu,AL,97575,$6190.15,RED,08/15/1994
16095,Martin,Butler,55,Anit Square,Juvlirovo,DC,56887,$8458.29,BLUE,10/28/1941
16096,Katharine,Snyder,32,Zajuh Pike,Bivakhag,MS,68833,$6455.34,GREEN,08/16/1904
16097,Jackson,Floyd,18,Etwu View,Nafrawi,NY,75705,$2699.06,GREEN,06/25/2053
16098,Pauline,Ingram,56,Biva Drive,Majifinub,NM,74822,$7940.20,RED,04/12/1975
16099,Eleanor,Reyes,56,Hocoj Road,Mofhote,AR,00293,$4081.74,RED,12/15/1980
16100,Matilda,Barker,43,Como Extension,Wegsohuh,IL,16806,$2739.42,GREEN,12/29/2002
16101,Florence,Woods,64,Fava Avenue,Pupzajgav,AK,93827,$7206.61,YELLOW,08/15/2039
16102,Jayden,Copeland,32,Kome Drive,Novuuf,NJ,60658,$9075.28,WHITE,05/30/1974
16103,Adeline,Peters,25,Ipaze Path,Itawisra,DC,64246,$6838.69,WHITE,11/15/2054
16104,Evelyn,Norris,60,Piwup Key,Tahdocok,ME,67115,$1519.96,YELLOW,04/17/2033
16105,Peter,Fox,59,Eleow Drive,Kijemed,AR,10297,$9843.99,BLUE,06/25/1933
16106,Lucas,Horton,62,Nobzom Key,Uvumuvus,NH,36621,$1772.90,WHITE,07/21/2043
16107,Rosie,Moran,38,Uzijab Trail,Olmulvin,ID,00883,$3100.27,BLUE,09/29/2066
16108,Franklin,Rose,30,Lozam Mill,Cahorlun,SD,19469,$2999.17,GREEN,04/20/2061
16109,Bradley,Greer,23,Ovutif Key,Luceil,CO,48696,$2752.27,RED,01/17/2019
16110,Harriett,Warner,40,Ekud Place,Biwiphik,NH,74832,$9868.28,RED,06/25/1959
16111,Emilie,Austin,21,Agahog Pike,Riteda,FL,56640,$8280.51,GREEN,11/12/2037
16112,Jimmy,Park,60,Lecwa Boulevard,Ibuleebo,TX,74673,$4965.01,BLUE,03/06/2031
16113,Matilda,Bell,34,Udjem Drive,Vufesfik,NE,92215,$6701.01,WHITE,07/25/1931
16114,Daisy,Harrison,54,Ubeza Terrace,Bimhebra,CO,77999,$7784.14,WHITE,12/23/1918
16115,Willie,Cruz,42,Orubuf Grove,Seziwep,ND,97196,$9822.04,GREEN,01/21/1923
16116,Millie,James,24,Huuhu Court,Dufulli,ME,65511,$648.23,GREEN,11/25/2057
16117,Lucille,Gordon,26,Somam Ridge,Melsogfi,OH,88895,$9309.09,WHITE,07/31/2052
16118,Alberta,Diaz,47,Vulis Mill,Tesinufe,MS,76323,$9363.83,WHITE,05/24/2012
16119,Sadie,Diaz,49,Taas Junction,Lievuak,HI,88189,$1488.86,WHITE,05/11/1979
16120,Eva,Hunt,22,Jozuz Court,Paurmu,PA,67265,$5847.50,GREEN,09/27/2058
16121,Jorge,Rowe,43,Kiop Circle,Dazamhuf,MT,90133,$1773.88,GREEN,11/04/1941
16122,Alex,Barrett,27,Comi Plaza,Pehuca,TN,79575,$4924.72,BLUE,12/23/1991
16123,Jordan,Gardner,58,Kite Way,Gifamope,MA,76517,$6713.34,GREEN,06/25/1911
16124,Joshua,Riley,59,Cabmu Square,Devenla,AZ,39840,$256.12,BLUE,02/16/2007
16125,Hallie,Hardy,33,Lipuri Heights,Pemegwen,VT,99923,$9821.10,RED,03/08/2016
16126,Rachel,Mendoza,23,Kido Drive,Ikhieki,WA,74942,$4551.62,YELLOW,12/18/2048
16127,Katharine,Ball,29,Meeri Terrace,Uwrene,NM,39552,$8096.01,YELLOW,05/19/1906
16128,Dora,Tyler,30,Kudom Circle,Rusvigov,NH,86807,$478.59,WHITE,12/07/1977
16129,Marion,May,65,Ulwi Place,Cubjotte,MD,45226,$4354.44,BLUE,01/23/2028
16130,Augusta,Daniels,40,Bahner Trail,Fohawoc,WI,71160,$8080.33,YELLOW,04/10/2070
16131,Betty,McLaughlin,53,Dehip Court,Gajacocek,NV,24185,$7369.52,RED,08/14/1986
16132,Sean,Ramirez,62,Untub Pike,Afgoza,IN,48008,$4796.48,BLUE,01/13/1918
16133,Charles,Potter,57,Ziuhe Way,Ekihimas,SC,12266,$7235.21,WHITE,09/07/1904
16134,Ronald,Maxwell,33,Kecver Street,Valavsa,NH,83883,$6370.56,WHITE,08/06/1968
16135,Kevin,Howard,62,Uwzen Parkway,Fetolepi,MD,90089,$3235.24,BLUE,10/22/1926
16136,Jessie,Ferguson,55,Wisoc Junction,Uruwvo,GA,92398,$4855.73,WHITE,03/15/2033
16137,Blake,Barker,47,Kumo Street,Wemihezo,IN,68111,$594.14,GREEN,06/14/2059
16138,Julia,Brewer,25,Oveudu View,Bokavteb,AR,86465,$2225.26,YELLOW,11/18/1996
16139,Roy,McKenzie,42,Wuur Boulevard,Epinawfak,DC,40232,$5664.98,BLUE,12/18/1950
16140,Max,Goodman,41,Tajcif Highway,Vogralbi,DC,66753,$6071.54,BLUE,07/18/1987
16141,Ann,Rivera,61,Vapca Lane,Gavunor,OR,76454,$9125.62,BLUE,03/18/1901
16142,Estella,Vaughn,35,Pison Drive,Bothufi,CO,67892,$7389.44,GREEN,12/13/1953
16143,Philip,Brock,28,Mata Way,Ihosediw,UT,18201,$1435.71,YELLOW,03/05/1989
16144,Carolyn,Burke,54,Kuduz Drive,Humnitom,AL,68802,$6942.26,RED,01/18/1924
16145,Myra,Jordan,46,Ojjus River,Koselsi,FL,70800,$7228.63,YELLOW,04/25/2037
16146,Edgar,Green,53,Boflo Plaza,Botegut,ID,81324,$1274.45,BLUE,10/15/1986
16147,Ricardo,Bryant,18,Uceev Lane,Wujucwev,DC,02516,$6531.44,WHITE,05/29/1971
16148,Willie,Ward,22,Jotu Pass,Hibatkul,MA,31296,$7733.26,WHITE,06/24/1939
16149,Ophelia,Collins,58,Puwfa Highway,Wimuhbo,GA,05329,$1243.20,WHITE,11/10/1994
16150,Caleb,Cain,29,Zozcel Boulevard,Toivgo,ND,44932,$658.92,RED,09/13/1908
16151,Marian,Santiago,29,Magpez Extension,Simdajti,LA,87374,$4982.65,YELLOW,05/04/2019
16152,Blake,Richardson,30,Cupoh River,Jeteju,CT,25082,$111.78,RED,09/23/2052
16153,Juan,Frank,63,Cucup Path,Zoezumo,KY,56191,$4245.19,RED,08/11/1907
16154,Michael,Figueroa,21,Visij Square,Zucahbu,WI,29992,$8209.38,RED,12/27/1938
16155,David,Thornton,18,Baras Avenue,Avioduoju,MD,66559,$1139.50,BLUE,08/20/2048
16156,Celia,Schwartz,47,Sojajo Grove,Cesoha,KY,71940,$4783.08,BLUE,02/16/1965
16157,Jack,Higgins,26,Unotu Pass,Kehvesas,NC,54983,$879.67,GREEN,07/09/1903
16158,Mabelle,Pena,58,Lazo Junction,Amcoriw,CT,35212,$9975.17,YELLOW,09/09/2048
16159,Antonio,Jimenez,50,Evzig Parkway,Ifinocec,MA,50855,$1438.33,WHITE,03/20/2062
16160,David,Hines,62,Ihouhu Drive,Nufzafe,WY,81918,$6686.18,YELLOW,09/05/1998
16161,Edith,Carroll,53,Bacas Grove,Ojwoap,KS,81359,$95.43,GREEN,09/05/1971
16162,Trevor,Ingram,61,Diiko Grove,Luhdanpe,NJ,48030,$6744.19,RED,04/26/1957
16163,Alfred,Pena,37,Gevu Avenue,Peladi,WA,53526,$5290.97,WHITE,08/26/1999
16164,Ivan,Maldonado,27,Jofdiw Center,Afimapvuc,VA,75611,$4702.10,GREEN,12/01/1945
16165,Nancy,Saunders,60,Afawu Turnpike,Femanikaf,DC,20739,$3778.19,RED,07/11/2069
16166,Bill,Hanson,28,Burrij Way,Lovonaaso,TX,68857,$4106.96,RED,08/23/1994
16167,Sara,Rivera,51,Amaoge Square,Mumebfo,WY,66485,$9626.51,WHITE,03/14/1908
16168,Elva,Berry,19,Azfaz Drive,Idocro,SC,25593,$6959.20,YELLOW,09/13/2052
16169,Seth,Wolfe,27,Hoton Square,Kifjivog,CT,10131,$3707.24,RED,09/25/1930
16170,Jimmy,Nguyen,29,Igpe Ridge,Ciegurug,AL,52320,$7551.43,WHITE,11/30/1921
16171,Helen,Todd,61,Hiwwel Manor,Govsapaha,UT,80566,$5272.32,BLUE,05/14/1977
16172,Loretta,Reeves,20,Coahi Pass,Giiduba,NV,88525,$4463.52,YELLOW,04/27/2032
16173,Tyler,Lopez,39,Sevgos Circle,Nehsapi,RI,94058,$6102.86,WHITE,08/26/2015
16174,Eleanor,Pierce,32,Obiif Court,Hozbemve,IL,56530,$791.40,RED,09/14/1923
16175,Kathryn,Francis,56,Vuos Terrace,Evuhareh,WY,46453,$4883.77,RED,03/24/2066
16176,Lois,Schultz,46,Becu Circle,Nufazte,WI,34278,$6516.47,GREEN,01/10/2068
16177,Hannah,Washington,40,Biad Key,Zepzudcod,MD,56411,$1597.59,GREEN,12/22/2034
16178,Gordon,Stevens,29,Bicmow Circle,Uzhaho,WV,51032,$5220.03,GREEN,07/09/1940
16179,Lee,Holt,19,Imesa Key,Sowuzil,NE,84788,$9785.85,RED,09/06/1984
16180,Billy,Carson,36,Eprod Avenue,Diczovi,OH,36243,$4169.47,GREEN,02/10/1930
16181,Jay,Peters,49,Atikuc Court,Gukuwda,MD,90441,$4246.74,RED,09/21/1917
16182,Frederick,Lindsey,63,Suveli Place,Wanuhuh,MN,93423,$3321.61,BLUE,04/11/2040
16183,Myrtle,Walsh,32,Ofedak Pass,Ibiihuda,SD,00470,$1526.46,WHITE,08/27/1938
16184,Inez,Greer,22,Puha View,Wahcirhom,FL,25102,$5081.92,YELLOW,06/16/2031
16185,Stephen,Baker,52,Rifbe Center,Ganfeveb,DC,97235,$559.06,BLUE,11/10/2052
16186,Charlotte,Walsh,51,Hifret Plaza,Gugconvow,NM,96252,$949.08,GREEN,12/07/1961
16187,Luke,Wilson,51,Agluv Center,Pujijhu,AK,57362,$3174.38,GREEN,04/20/1984
16188,Mathilda,Day,64,Laipa Park,Lufigawa,MI,34727,$3129.66,RED,04/16/1931
16189,Mayme,Meyer,37,Rosu Key,Achowo,LA,72646,$3803.22,RED,09/26/2049
16190,Cora,Fuller,22,Werri Lane,Jirasufi,OK,51897,$9104.97,BLUE,05/17/2059
16191,Gary,Brewer,43,Bira Square,Fikimiami,MA,38377,$5217.08,RED,09/09/1965
16192,Francis,Norton,61,Holle Boulevard,Hucikaz,UT,94004,$1874.70,YELLOW,08/30/2016
16193,Amanda,Brooks,57,Turhom Loop,Feflicmo,DC,68391,$8204.48,BLUE,04/11/1950
16194,Betty,Neal,54,Kohi Court,Dubuzeku,OR,16477,$2481.04,BLUE,04/22/1944
16195,Callie,Hodges,20,Veli Place,Ecajihgo,AR,80759,$1652.14,GREEN,05/16/2070
16196,Nannie,Fleming,25,Pahpu Ridge,Lalipeed,ME,15635,$2384.23,WHITE,08/22/1980
16197,Stanley,Sutton,36,Gamtu Junction,Lomzuhi,HI,19131,$8313.58,GREEN,01/27/1910
16198,Mina,Turner,37,Ulje Avenue,Ewnicver,CA,43971,$4879.80,RED,08/20/1983
16199,Scott,Patterson,64,Kadak Grove,Biwugaut,VT,19473,$2382.39,YELLOW,01/28/2070
16200,Eric,Williamson,28,Fuci Pike,Mizfiwe,ND,76183,$646.22,BLUE,11/09/1929
16201,Seth,Bryant,39,Mumi Ridge,Welatew,CO,54909,$8663.76,BLUE,06/03/1920
16202,Peter,King,38,Awuuv Trail,Micanok,WI,51248,$6038.62,GREEN,10/23/2012
16203,Dollie,Lowe,46,Ihto Pass,Kufmovija,NV,98188,$3055.08,WHITE,05/04/2062
16204,Leila,Cruz,32,Fower Drive,Kacacobuc,WV,68468,$3191.90,BLUE,02/24/1959
16205,Beatrice,Hampton,45,Lofec Court,Ipulhiw,NV,38545,$9518.78,BLUE,07/09/1932
16206,Joe,Carroll,18,Seda Highway,Miitievo,NC,71449,$100.58,BLUE,07/01/1919
16207,Luke,Stevenson,20,Bimna Avenue,Lisillew,MD,57027,$6294.18,WHITE,12/05/2025
16208,Lester,Watkins,34,Enba Pass,Asvefo,OH,03104,$8346.64,WHITE,06/11/2055
16209,Bruce,Parker,33,Juzki Path,Walnitfec,HI,89947,$4370.63,YELLOW,11/22/1995
16210,Cynthia,Huff,62,Viluro Heights,Gidangum,DE,65586,$8612.80,RED,04/13/2057
16211,Betty,Martinez,30,Furte Glen,Ihekaed,CT,98702,$7886.62,GREEN,06/04/2028
16212,Nina,Norris,60,Enevaf Path,Sewkene,VT,85382,$6738.20,RED,11/25/1975
16213,Lillie,McCoy,27,Difico Trail,Zonhovguk,KY,77363,$7358.54,BLUE,11/02/2008
16214,Lilly,McCarthy,56,Ahuli Square,Bisono,MA,25380,$4454.12,GREEN,09/03/1934
16215,Lettie,Baldwin,27,Davda Highway,Kawostot,ND,59208,$3026.96,WHITE,06/09/1914
16216,Elmer,Greene,51,Sujzez Drive,Livtijdep,ID,18465,$5111.35,WHITE,12/25/1977
16217,Luke,Hogan,37,Fuvkep Manor,Izaidci,IL,37341,$7048.56,GREEN,10/07/1909
16218,Lester,Valdez,65,Mobib River,Rubuhve,SC,90986,$7916.98,RED,04/04/1998
16219,Fred,Drake,47,Cajtah Extension,Mujosti,NE,56709,$8039.38,RED,01/04/2013
16220,Rose,Summers,43,Suzo Glen,Mozwejel,SD,71353,$1979.85,BLUE,08/28/1973
16221,Ophelia,Holland,33,Nutwi Glen,Raparcok,MI,30105,$5359.54,GREEN,11/09/1926
16222,Isabel,Simmons,63,Kufwa Parkway,Buuscop,VA,35503,$2269.12,BLUE,05/16/1987
16223,Jonathan,Alvarado,34,Zevpi Point,Wajutej,MN,75123,$3525.49,YELLOW,05/05/1930
16224,Troy,Harrison,50,Repem Grove,Vulcafe,ND,42566,$4604.64,BLUE,02/27/2019
16225,Belle,Jefferson,39,Cumlij View,Nivkidgim,LA,38007,$8830.53,YELLOW,03/23/2018
16226,Kevin,Padilla,54,Tugal Lane,Sahholu,IL,92769,$3130.49,WHITE,03/01/2003
16227,Wayne,Goodwin,57,Fose Turnpike,Vutzuisu,KY,49985,$9054.54,YELLOW,07/24/1924
16228,Adrian,Casey,43,Etsu Manor,Vizumma,OH,97353,$9926.71,WHITE,09/07/1944
16229,Steve,Boone,55,Tufu Place,Wenhuri,MO,65771,$3232.39,BLUE,03/27/2029
16230,Louis,Hogan,39,Doguk Glen,Coserluc,OK,40747,$7959.60,RED,05/25/1906
16231,Shane,Carter,25,Suva Place,Jucvakog,CO,15886,$6405.01,GREEN,10/23/1992
16232,Phillip,Turner,31,Ecitow Street,Valitwop,AK,62937,$8133.90,GREEN,07/10/1953
16233,Nettie,Stevenson,33,Suka Parkway,Gatuceheh,AZ,93081,$6522.34,GREEN,05/17/2057
16234,Vera,Mendoza,40,Womfom Avenue,Jibezwa,AR,07584,$2245.32,RED,12/30/1998
16235,Hattie,Hampton,44,Dossak Plaza,Ufeerinum,VT,28753,$9444.01,YELLOW,09/21/1979
16236,Lucille,Maxwell,58,Imlu Junction,Sijuwa,DC,66557,$4454.75,WHITE,05/10/1975
16237,Matilda,Drake,21,Zofcos Manor,Ekamenuf,SC,31975,$7434.05,YELLOW,01/21/1934
16238,Franklin,Maxwell,26,Puil Park,Ijbouzi,AZ,51233,$671.25,RED,11/22/1958
16239,Joseph,Rodriguez,33,Afoac Court,Mahaob,UT,80057,$6913.59,GREEN,02/15/2046
16240,Dale,Burton,47,Nizo Way,Ehicilna,WY,48467,$1509.79,WHITE,02/17/2054
16241,Wayne,Santos,51,Denevu Street,Akdogsi,DC,57796,$1111.07,RED,08/26/2023
16242,Christina,Figueroa,65,Jafes Way,Tofomi,IL,64334,$5966.83,GREEN,06/03/2050
16243,Jim,Underwood,46,Akuger Center,Etipistil,WV,86651,$9811.86,BLUE,02/05/1972
16244,Luella,Ball,36,Pedubi Park,Lupsiho,NJ,47487,$9.66,WHITE,01/15/2035
16245,Nettie,Osborne,65,Ofso River,Befpehzi,RI,96300,$5151.28,BLUE,08/25/2066
16246,Myrtie,Briggs,46,Akvi Plaza,Ruzakgic,DC,66162,$4216.36,GREEN,08/20/1928
16247,Bill,Abbott,59,Borhaw Turnpike,Ezuravul,MN,86973,$7391.27,RED,09/28/1965
16248,Zachary,Salazar,26,Uvoipa Drive,Jiogopu,SC,07472,$5827.78,BLUE,04/04/1924
16249,Alfred,Rodriguez,40,Tasuc Trail,Awagopum,NH,88027,$4974.44,WHITE,12/31/1921
16250,Ian,Graves,21,Giruh Turnpike,Janudi,KS,80182,$6368.58,RED,05/07/2029
16251,Harold,Lewis,40,Ugdod Way,Sedvolzel,CA,23882,$5169.86,RED,04/04/1964
16252,Tom,Chavez,45,Aczoh Pike,Buvkutag,DC,33401,$2167.22,GREEN,07/27/2045
16253,Jay,Wade,31,Aket Place,Buhnispa,MA,52354,$4697.81,YELLOW,06/27/2003
16254,Andrew,Clark,32,Jeliv Point,Alamorne,IL,87459,$1025.90,BLUE,10/29/1988
16255,Lewis,Waters,23,Wummev Way,Hijbutnef,NJ,49619,$6732.24,YELLOW,11/29/1919
16256,Jeremiah,Holt,40,Ceksa Avenue,Abtupal,AR,17416,$4432.28,GREEN,02/21/2028
16257,Alberta,Wilson,23,Uhuloj Pike,Roswutvi,SD,99789,$4343.98,YELLOW,01/16/2022
16258,Willie,Morris,35,Megu Loop,Okuzaflew,WV,40368,$1069.53,GREEN,12/27/2022
16259,Isaac,Martinez,65,Uvun Parkway,Ewzibeb,IA,49214,$2398.69,WHITE,11/15/1926
16260,Myrtle,Hernandez,45,Elufan Terrace,Idafunu,MD,07421,$8314.97,RED,11/25/2031
16261,Thomas,Freeman,47,Niwo View,Wusoac,OK,18859,$2723.14,RED,05/26/2052
16262,Raymond,Lane,33,Ocbi Avenue,Biecwaf,MD,51579,$8452.20,YELLOW,07/04/2008
16263,Lewis,Montgomery,27,Eczon Point,Kaevoje,OH,84572,$7687.49,YELLOW,07/07/1966
16264,Louise,Bowers,52,Ricce Key,Woclumme,UT,41327,$8389.38,GREEN,05/31/2040
16265,Bess,Mitchell,61,Gomif Square,Pigdagnij,AZ,56234,$5433.37,WHITE,12/12/2045
16266,Blanche,Holmes,35,Romob Heights,Uvutsi,WA,05321,$4088.95,YELLOW,01/09/2016
16267,Olive,Hogan,47,Itsoh Mill,Arvojor,FL,95379,$4677.96,YELLOW,12/23/1959
16268,Ada,Rice,62,Tumil Loop,Iruvulat,AR,62902,$7710.98,RED,04/08/1909
16269,Lucile,Kim,38,Fized Place,Leriju,OK,09464,$5460.65,WHITE,07/26/1968
16270,Edgar,Marshall,26,Cugu River,Naulufug,NE,10879,$9995.79,WHITE,05/06/1953
16271,Hilda,Dixon,43,Sabrez Turnpike,Ganjofuh,IA,81309,$1494.49,WHITE,11/11/2018
16272,Lester,Young,64,Bocire Plaza,Ekfopam,NM,80728,$8965.34,RED,11/01/2060
16273,Clifford,Alexander,22,Guwo Court,Melzoba,GA,82164,$644.73,YELLOW,06/27/1968
16274,Gavin,Nelson,43,Powjo Point,Guzokurow,IA,33078,$2799.41,GREEN,08/12/1936
16275,Maria,Zimmerman,53,Bihkep Turnpike,Wihekwa,TN,34992,$1474.29,YELLOW,01/02/1957
16276,Stella,Walsh,50,Uvtu Parkway,Wiigiwez,SC,82852,$85.97,WHITE,12/23/1995
16277,Cody,Atkins,32,Woridu Lane,Setubiwuv,RI,66537,$9293.18,YELLOW,01/19/2015
16278,James,Rivera,51,Enja Turnpike,Gegubgaz,AZ,80931,$3005.18,GREEN,04/16/2039
16279,Warren,Palmer,48,Jevcud Parkway,Iklufolu,NJ,65141,$324.95,RED,03/12/2012
16280,Myrtle,Chapman,19,Ekame Junction,Guhuvina,AR,61148,$5914.78,BLUE,09/15/2008
16281,Don,Murphy,61,Mizfoh Square,Zogogi,NH,78509,$2941.33,BLUE,09/07/1921
16282,Brandon,Gilbert,45,Jipcil Heights,Hozkehceh,ND,44541,$3059.81,GREEN,09/25/1969
16283,Fannie,Torres,28,Fopu Park,Aptear,UT,61107,$7048.66,RED,05/09/2010
16284,Jay,Ramirez,23,Suzipa Heights,Norwijeb,OH,96178,$6807.07,GREEN,10/04/2003
16285,Gabriel,Bowen,62,Hodmo Avenue,Fezcoavi,OH,85788,$1257.22,WHITE,07/11/2031
16286,Harvey,Hines,60,Tawi Manor,Facupiwiz,MN,99719,$9882.23,WHITE,01/31/2022
16287,Betty,Abbott,18,Tiwedo Junction,Hohrahe,CA,31219,$776.56,GREEN,04/09/2005
16288,Lena,George,49,Jala Park,Veblano,WY,64594,$4417.48,YELLOW,12/01/2051
16289,Earl,Bridges,35,Ubfos Road,Ebajoon,IL,84610,$448.89,BLUE,04/22/1931
16290,Bradley,Briggs,58,Raluce Mill,Dokeos,NH,06363,$4203.98,BLUE,08/20/2009
16291,Carl,Simmons,53,Huuro Mill,Gupuco,IL,58820,$3433.83,WHITE,01/13/2005
16292,Christopher,Vasquez,55,Wate Avenue,Kakeet,LA,89118,$3677.44,BLUE,08/28/2026
16293,Joel,Newton,61,Rile Lane,Fepoba,MO,86600,$3167.26,GREEN,10/28/1955
16294,Johnny,Hunter,60,Seju Park,Teisavi,MI,82527,$6395.18,WHITE,04/05/1944
16295,Winifred,Cohen,29,Mijcap Square,Ilozepar,SC,46772,$8505.24,BLUE,06/10/1956
16296,Fanny,Bowman,55,Agwiw Drive,Numoluw,WV,14450,$23.20,YELLOW,02/11/1914
16297,Gordon,Tate,24,Ojco Boulevard,Vahcebgaz,AZ,85057,$8855.67,YELLOW,08/21/1917
16298,Polly,Gray,40,Homupe Key,Gazasoudu,NM,82920,$9460.69,YELLOW,11/25/2063
16299,Louis,Ray,57,Oliep River,Zirmuola,NH,77709,$9449.96,GREEN,02/24/1912
16300,Mable,Murray,38,Evpew View,Zihtezrah,MA,97452,$9433.67,YELLOW,04/17/1990
16301,Martin,Barrett,59,Hiope Plaza,Vengiso,SD,04230,$5587.67,RED,05/19/1962
16302,Esther,Moreno,43,Olra Loop,Hitgemcej,ID,46438,$4579.19,BLUE,09/16/1923
16303,Violet,Quinn,43,Nebcak Grove,Vanvedo,IL,51816,$9982.72,YELLOW,07/28/1958
16304,Sue,Page,32,Ritelo Drive,Rucsiwdu,CA,24128,$4050.04,GREEN,01/01/1976
16305,Herbert,Glover,61,Davko Court,Jesnaiw,WA,16325,$8416.88,GREEN,07/16/2023
16306,Christopher,Campbell,52,Duvtod Drive,Kezobehig,VT,46888,$9691.15,GREEN,05/10/1978
16307,Hannah,Luna,35,Ikega Manor,Nulmibed,MN,23059,$9604.48,RED,10/19/1946
16308,Tom,Aguilar,22,Cose Park,Afhipho,IA,07674,$2875.10,GREEN,07/12/2027
16309,Nicholas,Morgan,22,Zuhes Place,Bujoblug,NE,53026,$3256.32,GREEN,01/14/2056
